Identif_hog;Identif_2010;Fexp_cen2010;Provincia;Dominio;Ciudad_Auto;Área;sexo;edad;etnia;instruccion;perceptor;numpers;ing_cor_per;dec_nac_per;d1;d10;VI15;NV05
110251999007041;110251999007;109,865195695134;11;11; ;2;1;55;6;3;2;2;83,6829166666667;2;65,95; ;2;1
110251999007051;110251999007;109,865195695134;11;11; ;2;1;91;6;1;1;1;71,9;1; ; ;5;1
110251999007061;110251999007;109,865195695134;11;11; ;2;1;77;6;1;2;2;117,989166666667;3; ; ;5;1
110251999007071;110251999007;109,865195695134;11;11; ;2;2;70;6;3;2;2;84,2916666666667;2;27,28; ;5;1
110251999007081;110251999007;109,865195695134;11;11; ;2;2;44;6;3;3;5;47,9526666666667;1;71,34; ;5;1
110251999007091;110251999007;109,865195695134;11;11; ;2;2;80;6;3;1;1;202,3;6;17,8; ;5;1
110251999007101;110251999007;109,865195695134;11;11; ;2;1;57;6;3;3;3;92,92;2;25,73; ;5;1
110251999007111;110251999007;109,865195695134;11;11; ;2;1;53;6;3;1;3;67,5555555555556;1;33,1; ;4;1
110251999007121;110251999007;109,865195695134;11;11; ;2;1;66;6;1;1;1;58,3333333333333;1;28,6; ;5;1
110350001007011;110350001007;76,1392636216303;11;11; ;1;1;53;6;2;1;1;178,06;5;12,87; ;2;1
110350001007021;110350001007;76,1392636216303;11;11; ;1;1;32;6;1;2;4;73,1;1;193,26; ;2;1
110350001007031;110350001007;76,1392636216303;11;11; ;1;2;58;6;3;5;5;205,181333333333;6;194,47; ;1;1
110350001007041;110350001007;76,1392636216303;11;11; ;1;1;55;6;3;4;8;131,985;4;319,32; ;2;1
110350001007051;110350001007;76,1392636216303;11;11; ;1;1;35;6;3;3;6;95,2966666666667;2;408,25; ;1;1
110350001007061;110350001007;76,1392636216303;11;11; ;1;1;82;6;3;1;1;170,96;5;12; ;5;1
110350001007071;110350001007;76,1392636216303;11;11; ;1;2;25;6;5;1;3;416,777777777778;9;350,35;272,33;1;2
110350001007081;110350001007;76,1392636216303;11;11; ;1;2;50;6;3;2;7;62,7385714285714;1;109,21; ;1;1
110350001007091;110350001007;76,1392636216303;11;11; ;1;1;36;6;3;2;5;118,41;3;168,3; ;1;1
110350001007101;110350001007;76,1392636216303;11;11; ;1;1;19;6;5;2;3;118,181111111111;3;90,71; ;1;1
110350001007111;110350001007;76,1392636216303;11;11; ;1;1;35;6;5;1;3;114,511111111111;3;218,57; ;1;2
110350001007121;110350001007;76,1392636216303;11;11; ;1;1;26;6;4;1;3;161,885555555556;5;89,14; ;1;1
110350002007011;110350002007;83,0610148599603;11;11; ;1;2;25;7;3;1;4;43,1325;1;24,21; ;1;1
110350002007021;110350002007;83,0610148599603;11;11; ;1;1;24;6;4;2;4;106,25;3;161,74; ;1;1
110350002007031;110350002007;83,0610148599603;11;11; ;1;1;72;6;3;3;5;69,25;1;93,81; ;1;1
110350002007041;110350002007;83,0610148599603;11;11; ;1;2;35;6;3;1;3;98,24;2;48,26; ;1;1
110350002007051;110350002007;83,0610148599603;11;11; ;1;2;68;6;3;2;3;143,766666666667;4;149,72; ;1;1
110350002007071;110350002007;83,0610148599603;11;11; ;1;1;80;6;3;2;3;199,555555555556;6;202,63; ;1;1
110350002007081;110350002007;83,0610148599603;11;11; ;1;2;27;6;4;1;2;85,83;2;3; ;1;1
110350002007091;110350002007;83,0610148599603;11;11; ;1;1;48;6;5;3;5;175,111333333333;5;336,76;17,5;1;1
110350002007101;110350002007;83,0610148599603;11;11; ;1;1;87;6;3;1;2;385,245;9;146,17; ;1;1
110350002007111;110350002007;83,0610148599603;11;11; ;1;1;57;6;3;1;3;189,394444444444;6;121;17,5;1;1
110350002007121;110350002007;83,0610148599603;11;11; ;1;1;48;6;4;2;4;176,820833333333;5;179,67; ;1;2
110350003004011;110350003004;76,1392636216303;11;11; ;1;1;21;6;3;2;4;121,4975;3;125,49; ;1;2
110350003004021;110350003004;76,1392636216303;11;11; ;1;1;62;4;3;2;5;144,798666666667;4;170,8; ;1;2
110350003004031;110350003004;76,1392636216303;11;11; ;1;1;70;6;3;2;3;190,361111111111;6;227,22;5;1;2
110350003004041;110350003004;76,1392636216303;11;11; ;1;1;66;6;3;1;3;348,666666666667;8;255,85; ;1;1
110350003004051;110350003004;76,1392636216303;11;11; ;1;1;74;6;3;2;4;270,5325;7;346,32;53,33;1;1
110350003004061;110350003004;76,1392636216303;11;11; ;1;1;68;6;3;1;1;954,67;10;46,77; ;1;1
110350003004071;110350003004;76,1392636216303;11;11; ;1;2;43;6;3;2;6;141,25;4;189,43; ;1;1
110350003004081;110350003004;76,1392636216303;11;11; ;1;1;70;6;3;2;3;844,17;10;123,36; ;1;2
110350003004091;110350003004;76,1392636216303;11;11; ;1;2;21;6;4;1;3;62,59;1;100,47; ;1;2
110350003004101;110350003004;76,1392636216303;11;11; ;1;1;70;6;3;3;3;428,113333333333;9;50,77; ;1;2
110350003004111;110350003004;76,1392636216303;11;11; ;1;1;60;6;3;1;3;320,8;8;196,81; ;1;2
110350003004121;110350003004;76,1392636216303;11;11; ;1;1;31;6;5;2;6;153,839444444444;4;440,91;36;1;1
110350004010011;110350004010;76,1392636216303;11;11; ;1;1;56;4;3;4;8;80,8320833333333;2;160,64; ;1;1
110350004010021;110350004010;76,1392636216303;11;11; ;1;1;43;6;4;2;4;161,2925;5;183,69; ;2;1
110350004010031;110350004010;76,1392636216303;11;11; ;1;2;65;6;1;1;1;150,296666666667;4;8,36; ;2;1
110350004010041;110350004010;76,1392636216303;11;11; ;1;1;53;6;3;2;3;184,945555555556;5;210,59; ;2;1
110350004010051;110350004010;76,1392636216303;11;11; ;1;1;69;6;3;2;3;145,084444444444;4;130,09; ;1;1
110350004010061;110350004010;76,1392636216303;11;11; ;1;2;73;6;3;1;1;143,35;4;13,73; ;1;1
110350004010071;110350004010;76,1392636216303;11;11; ;1;1;41;6;3;2;3;67,86;1;69,57; ;1;1
110350004010081;110350004010;76,1392636216303;11;11; ;1;2;34;6;3;1;3;124,48;3;198,1; ;5;1
110350004010091;110350004010;76,1392636216303;11;11; ;1;2;29;6;5;1;4;265,6525;7;100,42;30;1;2
110350004010101;110350004010;76,1392636216303;11;11; ;1;1;65;6;3;6;11;77,1954545454545;2;189,49; ;3;1
110350004010111;110350004010;76,1392636216303;11;11; ;1;1;39;6;4;2;6;147,083333333333;4;257,31;37,5;2;1
110350004010121;110350004010;76,1392636216303;11;11; ;1;1;55;6;3;4;5;203,768666666667;6;312,12;8,33;1;1
110350005009011;110350005009;76,1392636216303;11;11; ;1;1;61;6;4;1;4;145,0225;4;321,86;10;1;2
110350005009021;110350005009;76,1392636216303;11;11; ;1;1;37;6;4;4;7;109,565714285714;3;284,46; ;1;2
110350005009031;110350005009;76,1392636216303;11;11; ;1;1;45;6;3;3;9;87,9688888888889;2;292,85; ;1;1
110350005009041;110350005009;76,1392636216303;11;11; ;1;1;67;6;3;3;7;140,352619047619;4;209,82;84,33;1;1
110350005009051;110350005009;76,1392636216303;11;11; ;1;1;27;6;3;2;3;126,066666666667;3;226,31; ;1;1
110350005009061;110350005009;76,1392636216303;11;11; ;1;1;43;6;4;1;6;128,549444444444;3;328,92; ;1;1
110350005009071;110350005009;76,1392636216303;11;11; ;1;1;58;6;3;1;5;111,263333333333;3;254,11; ;1;1
110350005009081;110350005009;76,1392636216303;11;11; ;1;1;37;6;4;3;11;59,06;1;378,73; ;2;1
110350005009091;110350005009;76,1392636216303;11;11; ;1;1;37;6;3;2;4;62,5;1;20,39; ;1;1
110350005009101;110350005009;76,1392636216303;11;11; ;1;1;31;6;3;2;3;149,423333333333;4;161,58;17,54;1;1
110350005009111;110350005009;76,1392636216303;11;11; ;1;1;79;6;3;1;1;105,056666666667;3;57,59; ;5;1
110350005009121;110350005009;76,1392636216303;11;11; ;1;1;75;6;3;2;2;360,765;8;30,67; ;1;1
110351999008011;110351999008;109,865195695134;11;11; ;2;1;45;6;3;4;8;98,735;2;179,78; ;5;1
110351999008021;110351999008;109,865195695134;11;11; ;2;1;68;6;3;2;2;132,672083333333;4;70,58; ;3;1
110351999008031;110351999008;109,865195695134;11;11; ;2;1;40;3;3;2;5;85,938;2;208,08; ;5;1
110351999008041;110351999008;109,865195695134;11;11; ;2;1;24;4;3;1;1;288,953333333333;8;156,13; ;3;1
110351999008051;110351999008;109,865195695134;11;11; ;2;1;42;6;3;2;4;71,5775;1;120,89; ;3;1
110351999008061;110351999008;109,865195695134;11;11; ;2;1;74;6;3;5;11;71,1868181818182;1;216,48; ;2;1
110351999008071;110351999008;109,865195695134;11;11; ;2;1;64;6;3;1;3;85,9711111111111;2;36,45; ;3;1
110351999008081;110351999008;109,865195695134;11;11; ;2;1;57;6;2;2;2;127,816666666667;3;14,15; ;2;1
110351999008091;110351999008;109,865195695134;11;11; ;2;2;51;6;3;2;3;125,628888888889;3;202,3; ;5;1
110351999008101;110351999008;109,865195695134;11;11; ;2;1;42;6;4;2;5;119,236;3;247,15;26,25;2;1
110351999008111;110351999008;109,865195695134;11;11; ;2;1;70;6;3;1;1;164,97;5;73,03; ;5;1
110351999008121;110351999008;109,865195695134;11;11; ;2;1;74;6;3;3;4;159,9775;5;239,23; ;5;1
110354999001011;110354999001;109,865195695134;11;11; ;2;1;68;6;3;2;2;109,395833333333;3;45,25; ;3;2
110354999001021;110354999001;109,865195695134;11;11; ;2;2;80;6;3;1;1;140,678333333333;4;8,58; ;5;1
110354999001031;110354999001;109,865195695134;11;11; ;2;2;68;7;3;1;2;222,173333333333;6; ; ;2;1
110354999001041;110354999001;109,865195695134;11;11; ;2;1;32;6;3;2;3;78,1466666666667;2;113,07; ;3;1
110354999001051;110354999001;109,865195695134;11;11; ;2;1;43;6;3;2;6;50,6938888888889;1;137,2;40;5;2
110354999001061;110354999001;109,865195695134;11;11; ;2;2;85;6;3;1;1;148,076666666667;4;3,6; ;2;1
110354999001071;110354999001;109,865195695134;11;11; ;2;1;34;6;3;2;4;60,1583333333333;1;53,85; ;5;2
110354999001081;110354999001;109,865195695134;11;11; ;2;1;26;6;3;2;4;82,03;2;87,38; ;4;1
110354999001091;110354999001;109,865195695134;11;11; ;2;2;53;6;3;1;3;88,3255555555556;2;26,77; ;3;1
110354999001101;110354999001;109,865195695134;11;11; ;2;1;64;6;3;2;3;89,2072222222222;2;2,15; ;2;1
110354999001111;110354999001;109,865195695134;11;11; ;2;1;80;6;1;1;1;127,481666666667;3;39,48; ;5;1
110354999001121;110354999001;109,865195695134;11;11; ;2;1;64;6;3;2;3;115,967777777778;3;10,52; ;2;2
110450001009011;110450001009;83,0610148599603;11;11; ;1;1;70;6;3;1;1;312,54;8;20,74; ;1;1
110450001009021;110450001009;83,0610148599603;11;11; ;1;1;30;6;4;2;7;255,560952380952;7;249,64; ;1;1
110450001009031;110450001009;83,0610148599603;11;11; ;1;1;74;6;3;1;2;287,458333333333;8;110,08; ;1;2
110450001009041;110450001009;83,0610148599603;11;11; ;1;1;27;6;4;1;4;146,649166666667;4;116,53; ;1;2
110450001009051;110450001009;83,0610148599603;11;11; ;1;1;44;6;5;1;6;222,297777777778;6;205,12;41,67;1;1
110450001009061;110450001009;83,0610148599603;11;11; ;1;1;35;1;5;2;6;470,084444444444;9;351,22;415;1;2
110450001009071;110450001009;83,0610148599603;11;11; ;1;1;58;6;3;3;6;144,133333333333;4;245,33; ;1;1
110450001009081;110450001009;83,0610148599603;11;11; ;1;1;39;7;4;2;3;102,466666666667;2;112,52; ;1;1
110450001009091;110450001009;83,0610148599603;11;11; ;1;1;34;6;3;2;2;192,035;6;149,61; ;1;1
110450001009101;110450001009;83,0610148599603;11;11; ;1;2;84;6;3;1;3;149,444444444444;4;241,2; ;1;1
110450001009121;110450001009;83,0610148599603;11;11; ;1;1;69;6;3;2;3;54,8958333333333;1;105,99; ;2;1
110455001001011;110455001001;119,852940758327;11;11; ;2;1;28;6;3;2;5;95,341;2;84,88; ;2;1
110455001001021;110455001001;119,852940758327;11;11; ;2;1;72;6;3;1;2;50,5833333333333;1;26,6; ;3;1
110455001001041;110455001001;119,852940758327;11;11; ;2;1;50;6;4;2;3;152,722222222222;4;125,12; ;2;2
110455001001051;110455001001;119,852940758327;11;11; ;2;1;32;6;4;2;5;108,295833333333;3;138,29; ;1;1
110455001001061;110455001001;119,852940758327;11;11; ;2;1;87;6;3;1;1;280,76;8; ; ;2;1
110455001001071;110455001001;119,852940758327;11;11; ;2;1;42;6;4;2;5;130,339;4;296,17; ;1;2
110455001001081;110455001001;119,852940758327;11;11; ;2;2;86;6;1;3;6;64,9722222222222;1;158,04; ;1;2
110455001001091;110455001001;119,852940758327;11;11; ;2;1;42;6;4;1;4;70,0625;1;18,23; ;1;1
110455001001101;110455001001;119,852940758327;11;11; ;2;2;67;6;3;1;1;284,625;8;140,67; ;1;2
110455001001111;110455001001;119,852940758327;11;11; ;2;2;55;6;3;1;2;421,425416666667;9;25,75;54,17;1;1
110455001001121;110455001001;119,852940758327;11;11; ;2;1;33;6;3;2;4;209,3175;6; ; ;2;2
110456999004011;110456999004;109,865195695134;11;11; ;2;1;46;6;3;2;3;144,458333333333;4;146,95; ;2;1
110456999004021;110456999004;109,865195695134;11;11; ;2;1;26;6;3;2;3;134,883333333333;4;121,26; ;2;1
110456999004031;110456999004;109,865195695134;11;11; ;2;1;64;6;3;2;7;143,307142857143;4;241,43; ;2;2
110456999004041;110456999004;109,865195695134;11;11; ;2;1;51;6;3;2;3;125,983333333333;3;177,44; ;2;1
110456999004051;110456999004;109,865195695134;11;11; ;2;2;37;6;3;1;4;18,5208333333333;1;10,38; ;2;1
110456999004061;110456999004;109,865195695134;11;11; ;2;1;38;6;3;2;5;73,684;1;110,28; ;2;2
110456999004071;110456999004;109,865195695134;11;11; ;2;1;30;6;3;2;5;93,43;2;77,23; ;2;1
110456999004081;110456999004;109,865195695134;11;11; ;2;1;68;6;3;2;6;124,833333333333;3;227,97; ;2;2
110456999004091;110456999004;109,865195695134;11;11; ;2;1;72;6;3;4;5;50,3843333333333;1;118,52; ;2;1
110456999004101;110456999004;109,865195695134;11;11; ;2;1;56;6;3;2;7;70,4257142857143;1;145,26; ;2;1
110456999004111;110456999004;109,865195695134;11;11; ;2;1;65;6;3;2;6;151,478888888889;4;355,63; ;2;1
110456999004121;110456999004;109,865195695134;11;11; ;2;2;67;6;3;1;1;229,583333333333;7;82,2; ;2;1
110550999011011;110550999011;109,865195695134;11;11; ;2;2;83;6;1;3;4;108,1825;3;165,57; ;5;1
110550999011021;110550999011;109,865195695134;11;11; ;2;2;51;6;3;3;3;193,894444444444;6;142,08; ;2;1
110550999011031;110550999011;109,865195695134;11;11; ;2;1;76;6;3;1;1;233,936666666667;7;68,39; ;2;1
110550999011041;110550999011;109,865195695134;11;11; ;2;1;24;6;3;2;3;235,622222222222;7;182,5;20;3;1
110550999011051;110550999011;109,865195695134;11;11; ;2;1;35;6;3;2;5;168,963333333333;5;242,55;10;2;1
110550999011061;110550999011;109,865195695134;11;11; ;2;1;43;6;3;1;1;580,25;10;69,39; ;2;1
110550999011071;110550999011;109,865195695134;11;11; ;2;1;54;6;3;1;1;73,365;1;34,75; ;4;1
110550999011081;110550999011;109,865195695134;11;11; ;2;2;33;6;3;2;5;70,8456666666667;1;50,77; ;2;1
110550999011091;110550999011;109,865195695134;11;11; ;2;1;40;6;3;2;8;70,8633333333333;1;122,4; ;5;1
110550999011101;110550999011;109,865195695134;11;11; ;2;1;30;6;3;3;5;86,26;2;81,73;10,83;2;2
110550999011111;110550999011;109,865195695134;11;11; ;2;1;46;6;3;3;5;99,6626666666667;2;86,44;5,21;3;1
110550999011121;110550999011;109,865195695134;11;11; ;2;1;73;4;1;1;1;87,6666666666667;2;11,8; ;5;1
110651999002011;110651999002;109,865195695134;11;11; ;2;1;56;6;3;2;3;91,1861111111111;2; ; ;5;1
110651999002021;110651999002;109,865195695134;11;11; ;2;1;45;6;3;2;8;28,90625;1;53,17; ;5;1
110651999002031;110651999002;109,865195695134;11;11; ;2;1;78;6;1;2;2;129,083333333333;4;61,09; ;4;1
110651999002041;110651999002;109,865195695134;11;11; ;2;1;74;6;3;2;3;117,638888888889;3;48,52; ;5;1
110651999002051;110651999002;109,865195695134;11;11; ;2;1;72;6;3;1;1;143,916666666667;4;42,33; ;5;1
110651999002061;110651999002;109,865195695134;11;11; ;2;1;75;6;4;3;3;155,918888888889;4;99,53; ;3;1
110651999002071;110651999002;109,865195695134;11;11; ;2;1;72;6;3;3;4;54,1729166666667;1;19,31;3,08;2;1
110651999002081;110651999002;109,865195695134;11;11; ;2;1;78;6;3;1;1;241,369166666667;7;2,57; ;2;1
110651999002091;110651999002;109,865195695134;11;11; ;2;1;39;6;3;2;6;23,6054166666667;1; ; ;5;1
110651999002101;110651999002;109,865195695134;11;11; ;2;2;74;6;3;3;4;127,708333333333;3;219,84;6,17;3;1
110651999002111;110651999002;109,865195695134;11;11; ;2;1;78;6;1;2;3;49,2083333333333;1;29,26; ;2;1
110651999002121;110651999002;109,865195695134;11;11; ;2;1;67;6;3;2;4;52,7352083333333;1;26,17; ;2;2
110653999003011;110653999003;109,865195695134;11;11; ;2;1;76;6;3;2;3;51,2;1;57,56; ;5;1
110653999003021;110653999003;109,865195695134;11;11; ;2;1;75;6;3;2;2;103,664583333333;3;23,6; ;2;1
110653999003031;110653999003;109,865195695134;11;11; ;2;1;42;6;3;2;5;66,1346666666667;1;70,9; ;5;1
110653999003041;110653999003;109,865195695134;11;11; ;2;1;72;6;1;2;4;113,10125;3;37,76; ;5;1
110653999003051;110653999003;109,865195695134;11;11; ;2;2;33;6;3;1;3;79,2055555555556;2;133; ;2;1
110653999003061;110653999003;109,865195695134;11;11; ;2;2;31;6;3;1;5;110,301333333333;3;171,93; ;2;1
110653999003071;110653999003;109,865195695134;11;11; ;2;2;79;6;3;3;5;93,0178333333333;2;136,3; ;5;1
110653999003081;110653999003;109,865195695134;11;11; ;2;2;31;6;3;1;2;215,865;6;26,72; ;2;1
110653999003091;110653999003;109,865195695134;11;11; ;2;2;47;6;4;2;2;136,83;4;24,73; ;2;1
110653999003101;110653999003;109,865195695134;11;11; ;2;1;65;6;3;2;2;101,010833333333;2;79,7; ;2;1
110653999003111;110653999003;109,865195695134;11;11; ;2;1;72;6;3;2;2;159,791666666667;5;49,62; ;2;1
110653999003121;110653999003;109,865195695134;11;11; ;2;1;49;6;3;3;9;45,7293518518519;1;43,76; ;2;1
110656999001011;110656999001;109,865195695134;11;11; ;2;1;67;6;3;2;4;138,505;4;118,63; ;2;1
110656999001021;110656999001;109,865195695134;11;11; ;2;1;61;6;1;2;3;104,790555555556;3;73,8; ;2;1
110656999001031;110656999001;109,865195695134;11;11; ;2;2;70;6;3;3;6;77,2183333333333;2;145,03; ;2;1
110656999001041;110656999001;109,865195695134;11;11; ;2;2;56;6;3;1;5;113,840166666667;3;150,01; ;2;1
110656999001051;110656999001;109,865195695134;11;11; ;2;1;52;6;2;3;7;99,9290476190476;2;174,79; ;3;1
110656999001061;110656999001;109,865195695134;11;11; ;2;2;75;6;1;1;1;65;1; ; ;5;1
110656999001071;110656999001;109,865195695134;11;11; ;2;1;67;6;3;3;3;122,509444444444;3;97,82; ;3;1
110656999001081;110656999001;109,865195695134;11;11; ;2;1;49;6;3;2;3;154,892222222222;4;194,5; ;3;1
110656999001091;110656999001;109,865195695134;11;11; ;2;1;43;4;3;1;1;153,028333333333;4;2,3; ;2;1
110656999001101;110656999001;109,865195695134;11;11; ;2;1;51;6;3;4;7;99,8928571428571;2;28,54; ;4;1
110656999001111;110656999001;109,865195695134;11;11; ;2;2;45;6;3;2;6;126,954444444444;3;113,05;29,17;3;2
110656999001121;110656999001;109,865195695134;11;11; ;2;1;59;6;3;1;2;71,1666666666667;1;23,18; ;2;1
110751999001011;110751999001;109,865195695134;11;11; ;2;1;74;6;3;2;2;85,4333333333333;2; ; ;3;1
110751999001021;110751999001;109,865195695134;11;11; ;2;1;67;6;3;2;2;107,923333333333;3;26,46; ;2;1
110751999001031;110751999001;109,865195695134;11;11; ;2;1;65;6;2;1;1;76,9133333333333;2;4,29; ;5;1
110751999001041;110751999001;109,865195695134;11;11; ;2;1;25;6;3;2;5;61,0226666666667;1;113,29; ;3;1
110751999001051;110751999001;109,865195695134;11;11; ;2;1;57;6;3;2;4;168,458333333333;5;67,64; ;3;1
110751999001061;110751999001;109,865195695134;11;11; ;2;2;50;6;3;4;7;74,839880952381;1;127,1; ;2;1
110751999001071;110751999001;109,865195695134;11;11; ;2;1;69;6;3;1;3;86,4455555555555;2;79,52; ;2;1
110751999001081;110751999001;109,865195695134;11;11; ;2;1;78;6;3;2;2;112,611666666667;3;40,64; ;3;1
110751999001091;110751999001;109,865195695134;11;11; ;2;1;83;6;1;1;1;165,865;5;22,1; ;2;1
110751999001101;110751999001;109,865195695134;11;11; ;2;1;50;6;3;1;1;113,91;3;16,28; ;5;1
110751999001111;110751999001;109,865195695134;11;11; ;2;1;43;6;3;2;7;102,347380952381;2;96,48; ;2;1
110751999001121;110751999001;109,865195695134;11;11; ;2;1;47;6;3;2;3;170,334444444444;5;74,06; ;3;1
110753999007011;110753999007;109,865195695134;11;11; ;2;1;49;6;1;5;7;85,0097619047619;2;143,85; ;5;1
110753999007021;110753999007;109,865195695134;11;11; ;2;1;69;6;4;1;1;371,073333333333;9;96,36; ;2;1
110753999007031;110753999007;109,865195695134;11;11; ;2;1;64;6;3;2;3;247,23;7;210,97;29,17;2;2
110753999007041;110753999007;109,865195695134;11;11; ;2;1;49;6;3;3;6;120,679166666667;3;30,68; ;2;1
110753999007051;110753999007;109,865195695134;11;11; ;2;1;52;6;3;2;4;106,257916666667;3;131,71; ;3;1
110753999007061;110753999007;109,865195695134;11;11; ;2;1;38;6;4;2;7;115,728571428571;3;248,82; ;2;1
110753999007071;110753999007;109,865195695134;11;11; ;2;2;45;6;4;2;4;139,3625;4;221,6; ;2;1
110753999007081;110753999007;109,865195695134;11;11; ;2;1;68;6;3;2;2;151,279166666667;4;126,08; ;2;1
110753999007091;110753999007;109,865195695134;11;11; ;2;1;28;6;3;2;3;98,5555555555556;2;116,07; ;1;1
110753999007101;110753999007;109,865195695134;11;11; ;2;1;30;6;3;2;7;86,2685714285714;2;270,31; ;2;1
110753999007111;110753999007;109,865195695134;11;11; ;2;1;70;6;1;2;3;94,1011111111111;2;41,26; ;5;1
110753999007121;110753999007;109,865195695134;11;11; ;2;2;88;6;3;2;2;108,625;3;74,45; ;2;1
110850001006011;110850001006;76,1392636216303;11;11; ;1;2;58;6;3;2;3;176,43;5;60,11; ;1;2
110850001006021;110850001006;76,1392636216303;11;11; ;1;1;80;6;3;2;2;172,826666666667;5;82,62; ;2;1
110850001006031;110850001006;76,1392636216303;11;11; ;1;1;27;6;3;2;5;121,148;3;170,76; ;2;1
110850001006041;110850001006;76,1392636216303;11;11; ;1;1;31;6;4;1;4;130,86;4;140,97; ;1;1
110850001006051;110850001006;76,1392636216303;11;11; ;1;1;38;6;4;1;6;62,9283333333333;1;142,87; ;1;1
110850001006061;110850001006;76,1392636216303;11;11; ;1;2;53;6;4;2;2;123,485;3;36,07;58,33;1;1
110850001006071;110850001006;76,1392636216303;11;11; ;1;2;75;6;3;2;2;85,4866666666667;2;68,43; ;2;1
110850001006081;110850001006;76,1392636216303;11;11; ;1;2;44;6;3;3;3;108,843333333333;3;168,61; ;1;1
110850001006091;110850001006;76,1392636216303;11;11; ;1;2;69;6;3;1;1;283,11;8; ; ;1;1
110850001006101;110850001006;76,1392636216303;11;11; ;1;1;64;6;3;2;4;245,324166666667;7;325,13; ;1;1
110850001006111;110850001006;76,1392636216303;11;11; ;1;1;39;6;4;1;4;137,87;4;104,98; ;1;1
110850001006121;110850001006;76,1392636216303;11;11; ;1;1;42;6;3;2;5;145,068;4;355,21; ;1;2
110850003002011;110850003002;76,1392636216302;11;11; ;1;2;82;6;1;1;1;494,33;9;88,5; ;1;1
110850003002021;110850003002;76,1392636216302;11;11; ;1;1;61;6;3;3;7;224,209523809524;6;13,93; ;1;1
110850003002031;110850003002;76,1392636216302;11;11; ;1;1;59;6;4;2;2;438,826666666667;9;131,86; ;1;1
