distrito,muni,localida,pobtotal,vp,vpcontv
28,11,16,26,8,0
28,11,17,60,12,0
28,11,18,21,4,0
28,11,19,26,5,0
28,11,20,28,5,0
28,11,21,242,56,0
28,11,22,12,3,0
28,11,23,29,4,0
28,11,24,37,8,0
28,11,25,24,4,0
28,11,26,36,7,0
28,11,27,24,4,0
28,11,28,22,4,0
28,12,1,7862,1893,1329
28,12,2,139,32,9
28,12,3,124,30,12
28,12,4,492,103,51
28,12,5,355,68,24
28,12,6,113,23,7
28,12,7,69,16,2
28,12,8,770,180,62
28,12,9,136,25,3
28,12,10,39,5,0
28,12,11,140,25,17
28,12,12,64,11,3
28,12,13,65,12,0
28,12,14,34,6,2
28,12,15,25,4,4
28,12,16,19,3,0
28,12,17,15,4,0
28,12,18,15,4,0
28,12,19,15,4,1
28,13,1,3344,817,658
28,13,2,181,38,23
28,13,3,23,5,1
28,13,4,4,3,1
28,13,5,13,4,0
28,13,6,13,4,1
28,13,7,431,100,64
28,13,8,25,4,3
28,14,1,1016,266,57
28,15,1,2070,529,174
28,15,2,199,45,1
28,15,3,13,3,0
28,15,4,110,26,2
28,15,5,44,7,0
28,15,6,141,32,8
28,16,1,813,194,60
28,16,2,630,150,38
28,16,3,672,149,41
28,16,4,962,209,54
28,16,5,413,84,26
28,16,6,164,30,0
28,16,7,123,25,1
28,16,8,171,44,8
28,16,9,91,22,4
28,16,10,16,4,0
28,16,11,37,7,0
28,16,12,159,34,10
28,16,13,112,20,4
28,16,14,160,34,5
28,16,15,34,9,0
28,16,16,24,3,2
28,16,17,106,26,0
28,16,18,31,11,2
28,16,19,113,25,4
28,16,20,71,16,0
28,16,21,14,4,0
28,16,22,14,3,0
28,16,23,21,5,0
28,16,24,92,19,7
28,16,25,99,25,9
28,16,26,319,77,3
28,16,27,59,14,3
28,16,28,265,64,14
28,16,29,292,63,1
28,16,30,48,10,3
28,16,31,15,4,0
28,16,32,27,6,0
28,16,33,13,3,0
28,16,34,21,5,0
28,16,35,40,7,0
28,16,36,12,4,0
28,16,37,83,16,1
28,17,1,2325,633,502
28,17,2,373,78,34
28,17,3,40,7,2
28,17,4,16,4,0
28,17,5,10,3,0
28,17,6,20,5,5
28,18,1,1329,354,288
28,18,2,11,4,0
28,18,3,10,3,2
28,18,4,4,3,0
28,18,5,31,8,1
28,18,6,57,14,11
28,18,7,29,6,5
28,18,8,13,3,3
28,19,1,37068,8384,6813
28,19,2,118,24,1
28,19,3,237,65,0
28,19,4,265,57,5
28,19,5,186,31,2
28,19,6,20,0,0
28,19,7,1266,271,155
28,19,8,2290,556,170
28,19,9,773,160,71
28,19,10,355,66,12
28,19,11,907,210,14
28,19,12,1120,243,94
28,19,13,320,70,6
28,19,14,246,47,5
28,19,15,82,17,1
28,19,16,245,57,31
28,19,17,34,8,2
28,19,18,226,44,14
28,19,19,211,46,31
28,19,20,138,35,3
28,19,21,203,50,23
28,19,22,52,15,10
28,19,23,396,87,31
28,19,24,222,43,26
28,19,25,2555,647,608
28,19,26,36,7,0
28,19,27,30,7,0
28,19,28,942,203,78
28,19,29,30,5,0
28,19,30,753,168,92
28,19,31,358,79,17
28,19,32,122,31,24
28,19,33,5,3,0
28,19,34,386,79,52
28,19,35,43,8,6
28,19,36,15,4,2
28,19,37,16,5,0
28,19,38,102,21,2
28,19,39,53,8,3
28,19,40,224,51,23
28,19,41,49,8,1
28,19,42,8,3,3
28,19,43,18,6,1
28,19,44,18,4,1
28,19,45,67,15,3
28,19,46,31,7,1
28,19,47,41,8,5
28,19,48,141,37,32
28,19,49,29,9,0
28,19,50,14,4,0
28,19,51,56,11,0
28,19,52,43,11,1
28,19,53,64,14,6
29,1,1,7167,1860,1593
29,1,2,851,246,195
29,1,3,150,46,27
29,1,4,688,214,172
29,1,5,571,114,18
29,1,6,1361,300,107
29,1,7,224,58,37
29,1,8,365,106,98
29,1,9,303,77,64
29,1,10,1186,301,224
29,1,11,117,29,20
29,1,12,14,3,0
29,1,13,290,63,43
29,1,14,347,58,19
29,1,15,266,67,65
29,1,16,11,4,4
29,1,17,243,77,54
29,1,18,29,6,6
29,1,19,22,4,2
29,1,20,7,3,2
29,1,21,30,11,4
29,2,1,2407,565,520
29,2,2,952,244,209
29,2,3,1033,289,245
29,2,4,157,51,35
29,2,5,666,151,137
29,2,6,496,117,83
29,2,7,192,48,44
29,2,8,3871,955,872
29,2,9,204,48,43
29,2,10,77,17,15
29,2,11,287,77,64
29,2,12,347,84,69
29,2,13,73,16,13
29,2,14,172,41,23
29,2,15,52,7,0
29,2,16,108,22,20
29,2,17,125,30,23
29,2,18,114,32,27
29,2,19,178,46,42
29,2,20,225,48,41
29,2,21,50,11,8
29,2,22,84,22,17
29,2,23,51,16,14
29,2,24,123,34,20
29,2,25,39,11,7
29,2,26,37,8,6
29,2,27,144,31,23
29,2,28,118,26,21
29,2,29,50,12,10
29,2,30,98,24,22
29,2,31,20,3,0
29,2,32,59,14,6
29,2,33,13,3,3
29,2,34,51,15,14
29,2,35,40,9,5
29,2,36,64,13,9
29,2,37,27,7,7
29,2,38,42,10,7
29,2,39,9,3,3
29,2,40,69,14,11
29,2,41,38,9,6
29,2,42,155,28,13
29,2,43,18,6,5
29,2,44,23,6,1
29,2,45,28,5,4
29,3,1,22261,5574,4870
29,3,2,57,17,7
29,3,3,39,11,10
29,3,4,40,10,4
29,3,5,8,6,0
29,3,6,4,3,0
29,3,7,64,18,15
29,3,8,14,4,0
29,3,9,6,3,0
29,3,10,9,3,1
29,3,11,110,20,17
29,3,12,10,3,3
29,3,13,12,3,1
29,3,14,16,4,3
29,3,15,10,7,1
29,3,16,15,4,2
29,4,1,9330,2107,1449
29,4,2,140,27,11
29,4,3,156,35,10
29,4,4,78,16,7
29,4,5,64,14,3
29,4,6,8,4,1
29,4,7,23,3,1
29,5,1,7224,1796,1629
29,5,2,225,55,42
29,5,3,22,7,6
29,5,4,21,6,0
29,5,5,10,4,0
29,5,6,157,41,9
29,5,7,46,18,5
29,6,1,64642,13424,11249
29,6,2,2752,532,232
29,6,3,2751,681,520
29,6,4,945,186,69
29,6,5,1814,482,416
29,6,6,3880,800,656
29,6,7,34,7,1
29,6,8,16,5,3
29,6,9,19,4,3
29,6,10,40,14,5
29,6,11,39,6,2
29,6,12,302,54,13
29,6,13,399,75,16
29,6,14,41,8,1
29,6,15,101,17,3
29,6,16,5,3,3
29,6,17,80,13,0
29,6,18,90,17,4
29,6,19,90,16,3
29,6,20,13,9,1
29,6,21,18,5,0
29,6,22,99,20,5
29,6,23,78,17,8
29,6,24,158,53,14
29,6,25,106,22,9
29,7,1,19979,5081,4367
29,7,2,1195,235,111
29,7,3,2213,452,279
29,7,4,459,101,55
29,7,5,245,46,25
29,7,6,122,26,15
29,7,7,185,36,20
29,7,8,297,58,40
29,7,9,160,29,11
29,7,10,420,82,52
29,7,11,4235,910,490
29,7,12,48,9,6
29,7,13,310,65,39
29,7,14,178,44,30
29,7,15,444,77,47
29,7,16,327,63,46
29,7,17,2110,481,323
29,7,18,1031,252,184
29,7,19,259,58,37
29,7,20,473,91,32
29,7,21,139,30,20
29,7,22,71,13,3
29,7,23,12,3,3
29,7,24,49,12,6
29,7,25,43,10,0
29,7,26,20,4,1
29,7,27,122,29,11
29,7,28,13,3,2
29,7,29,694,138,37
29,7,30,374,68,12
29,7,31,10,3,2
29,7,32,17,4,3
29,7,33,302,53,23
29,7,34,31,5,0
29,7,35,849,158,72
29,7,36,13,3,3
29,7,37,57,15,9
29,7,38,172,35,21
29,7,39,122,24,12
29,7,40,198,31,14
29,7,41,13,3,2
29,7,42,17,4,4
29,7,43,13,3,1
29,7,44,12,3,2
29,7,45,15,4,2
29,7,46,35,8,6
29,7,47,36,10,6
29,7,48,14,3,0
29,7,49,30,6,3
29,7,50,471,52,47
29,7,51,17,4,1
29,7,52,273,44,17
29,7,53,9,3,2
29,7,54,498,90,29
29,7,55,10,3,3
29,7,56,506,95,16
29,7,57,65,13,7
29,7,58,21,5,0
29,7,59,15,3,1
29,7,60,128,18,5
29,7,61,130,24,9
29,7,62,134,40,21
29,7,63,249,54,31
29,8,1,3120,830,644
29,8,2,11,4,2
29,8,3,175,47,26
29,8,4,18,6,5
29,8,5,38,9,8
29,8,6,356,82,41
29,8,7,346,78,44
29,8,8,154,33,20
29,8,9,38,12,2
29,8,10,22,5,1
29,8,11,15,4,1
29,8,12,288,61,24
29,8,13,212,51,29
29,8,14,9,4,3
29,8,15,44,12,2
29,8,16,27,8,0
29,8,17,19,4,0
29,8,18,101,22,12
29,8,19,38,11,4
29,8,20,22,7,0
29,8,21,20,5,5
29,8,22,89,20,15
29,8,23,10,3,0
29,8,24,41,8,4
29,8,25,31,13,3
29,8,26,64,16,6
29,9,1,2642,711,605
29,9,2,31,7,4
29,10,1,3112,669,200
29,10,2,1703,335,160
29,10,3,16,3,3
29,10,4,94,22,6
29,11,1,965,213,105
29,11,2,139,26,20
29,11,3,294,58,26
29,11,4,127,36,2
29,11,5,3825,790,427
29,11,6,3,3,0
29,11,7,81,19,1
29,11,8,87,21,5
29,11,9,67,19,6
29,11,10,95,18,4
29,11,11,85,38,2
29,11,12,14,8,0
29,12,1,5363,1329,1015
29,12,2,194,43,19
29,12,3,463,105,68
29,12,4,369,87,52
29,12,5,499,108,51
29,12,6,519,118,63
29,12,7,840,186,113
29,12,8,246,53,22
29,12,9,336,71,39
29,12,10,154,35,16
29,12,11,186,40,14
29,12,12,54,11,6
29,12,13,17,4,3
29,12,14,32,8,3
29,12,15,13,3,2
29,12,16,18,5,2
29,12,17,15,4,0
29,13,1,4146,1006,482
29,13,2,221,42,25
29,13,3,173,34,13
29,13,4,793,179,83
29,13,5,957,223,61
29,13,6,664,144,36
29,13,7,1311,326,139
29,13,8,1077,246,45
29,13,9,1636,406,293
29,13,10,858,204,116
29,13,11,1155,249,80
29,13,12,1165,286,161
29,13,13,1254,307,136
29,13,14,256,62,20
29,13,15,1358,307,113
29,13,16,335,77,1
29,13,17,1511,336,85
29,13,18,1078,266,150
29,13,19,279,46,18
29,13,20,1207,291,91
29,13,21,1040,240,61
29,13,22,267,49,24
29,13,23,174,33,12
29,13,24,27,7,0
29,13,25,376,72,37
29,13,26,537,122,48
29,13,27,17,3,1
29,13,28,23,6,5
29,13,29,309,59,7
29,13,30,8,4,0
29,13,31,52,8,5
29,13,32,210,49,14
29,13,33,411,74,44
29,13,34,135,31,0
29,13,35,275,54,7
29,13,36,224,48,1
29,13,37,219,48,22
29,13,38,255,52,8
29,13,39,45,12,1
29,13,40,145,36,8
29,13,41,17,3,2
29,13,42,298,69,16
29,13,43,131,33,0
29,13,44,89,18,0
29,13,45,20,3,0
29,13,46,22,4,0
29,13,47,36,9,0
29,13,48,17,4,0
29,13,49,80,20,0
29,13,50,14,4,2
29,13,51,130,30,11
29,13,52,137,33,11
29,13,53,26,5,0
29,13,54,29,6,4
29,13,55,18,7,1
29,13,56,16,3,0
29,13,57,33,8,0
29,13,58,51,13,4
29,13,59,52,11,3
29,14,1,1297,327,169
29,14,2,250,47,14
29,14,3,197,45,18
29,14,4,952,185,45
29,14,5,340,68,28
29,14,6,474,112,73
29,14,7,259,48,18
29,14,8,688,173,120
29,14,9,348,85,18
29,14,10,90,23,10
29,14,11,35,8,0
29,14,12,91,18,7
29,14,13,322,60,5
29,14,14,31,6,1
29,14,15,78,13,3
29,14,16,262,49,3
29,14,17,64,13,1
29,14,18,132,26,15
29,14,19,18,3,1
29,15,1,6837,1685,1344
29,15,2,135,32,24
29,15,3,267,59,30
29,15,4,1043,257,155
29,15,5,1102,285,199
29,15,6,332,74,28
29,15,7,330,85,46
29,15,8,263,62,35
29,15,9,9,4,0
29,15,10,121,29,13
29,15,11,6,3,0
29,15,12,368,83,32
29,15,13,4,3,0
29,15,14,29,8,6
29,15,15,288,64,35
29,15,16,41,8,5
29,15,17,18,4,4
29,15,18,569,127,69
29,15,19,286,70,35
29,15,20,11,3,1
29,15,21,10,3,2
29,15,22,13,3,0
29,15,23,10,3,1
29,15,24,28,3,0
29,15,25,40,6,5
29,15,26,13,3,2
29,15,27,122,27,12
29,15,28,36,6,0
29,15,29,32,11,0
29,15,30,32,6,3
29,15,31,26,7,4
29,15,32,20,5,2
29,15,33,16,4,0
29,15,34,78,21,8
29,15,35,18,3,0
29,15,36,16,5,3
29,15,37,138,28,7
29,15,38,34,8,2
29,15,39,6,3,0
29,15,40,368,101,28
29,15,41,262,62,13
29,16,1,2745,556,293
29,16,2,232,56,22
29,16,3,183,32,20
29,16,4,595,116,75
29,16,5,93,17,9
29,16,6,349,75,16
29,16,7,329,84,31
29,16,8,70,8,5
29,16,9,121,26,12
29,16,10,723,118,4
29,16,11,43,9,4
29,16,12,170,34,5
29,16,13,23,3,0
29,16,14,113,28,16
29,16,15,28,6,2
29,16,16,134,23,17
29,16,17,421,76,16
29,16,18,21,5,1
29,16,19,27,5,2
29,16,20,26,6,0
29,16,21,18,5,0
29,16,22,154,30,3
29,16,23,13,3,1
29,16,24,101,18,0
29,16,25,34,9,1
29,16,26,38,8,0
29,16,27,23,5,0
29,16,28,14,3,1
29,16,29,59,9,1
29,16,30,64,13,2
29,16,31,52,8,0
29,16,32,7,3,0
29,16,33,36,5,1
29,16,34,47,6,3
29,17,1,2182,536,298
29,17,2,694,151,112
29,17,3,778,170,71
29,17,4,439,105,40
29,17,5,315,66,36
29,17,6,146,30,13
29,17,7,304,72,43
29,17,8,110,26,14
29,17,9,8100,1804,1381
29,17,10,473,92,34
29,17,11,38,9,1
29,17,12,49,9,7
29,17,13,18,4,2
29,18,1,5591,1111,650
29,18,2,24,3,0
29,18,3,14,5,0
29,18,4,12,4,0
29,18,5,20,5,3
29,18,6,7,3,0
29,18,7,21,7,0
29,18,8,9,4,0
29,19,1,5796,1486,1276
29,19,2,1145,292,235
29,19,3,68,19,18
29,19,4,166,47,21
29,19,5,30,8,6
29,19,6,39,12,2
29,19,7,39,10,8
29,19,8,12,3,1
29,20,1,4325,984,623
29,20,2,275,58,10
29,20,3,55,13,3
29,20,4,447,104,25
29,20,5,938,211,74
29,20,6,205,45,14
29,20,7,194,45,10
29,20,8,27,5,0
29,20,9,82,18,8
29,20,10,26,6,0
29,20,11,93,19,6
29,20,12,87,24,0
29,20,13,31,6,1
29,20,14,56,12,3
29,20,15,63,13,7
29,20,16,352,67,18
29,20,17,51,8,0
29,20,18,12,3,0
29,20,19,9,3,0
29,20,20,22,4,1
29,20,21,22,4,0
29,21,1,6663,1611,1225
29,21,2,195,46,27
29,21,3,135,33,16
29,21,4,313,73,28
29,21,5,702,153,119
29,21,6,641,156,88
29,21,7,332,79,62
29,21,8,21,6,3
29,21,9,73,17,9
29,21,10,20,6,3
29,21,11,52,11,7
29,21,12,1013,204,105
29,21,13,46,9,0
29,21,14,19,3,1
29,21,15,48,7,3
29,21,16,14,3,0
29,21,17,24,3,2
29,21,18,33,8,0
29,21,19,63,18,2
29,21,20,50,10,3
29,22,1,12080,2957,2519
29,22,2,17,4,2
29,22,3,23,3,2
29,22,4,11,4,3
30,1,1,1737,323,165
30,1,2,325,51,2
30,1,3,97,17,0
30,1,4,70,13,4
30,1,5,603,95,0
30,1,6,418,62,4
30,1,7,519,84,5
30,1,8,360,74,29
30,1,9,18,6,0
30,1,10,442,81,2
30,1,11,560,118,55
30,1,12,350,69,16
30,1,13,36,9,0
30,1,14,254,44,1
30,1,15,50,11,1
30,1,16,229,38,2
30,1,17,150,23,0
30,1,18,197,33,0
30,1,19,16,3,0
30,1,20,93,21,0
30,1,21,87,15,0
30,1,22,43,8,2
30,1,23,20,5,0
30,1,24,53,8,0
30,1,25,246,38,0
30,1,26,94,14,0
30,1,27,16,3,0
30,1,28,174,34,13
30,1,29,17,3,0
30,1,30,77,16,1
30,1,31,108,19,4
30,1,32,265,43,0
30,1,33,14,4,1
30,1,34,22,4,0
30,1,35,56,10,0
30,1,36,58,9,0
30,1,37,112,15,0
30,1,38,316,61,8
30,1,39,23,4,0
30,1,40,41,8,0
30,1,41,25,4,1
30,1,42,22,5,0
30,1,43,25,4,0
30,1,44,22,4,1
30,1,45,26,5,2
30,1,46,123,21,0
30,1,47,99,14,1
30,1,48,22,3,0
30,1,49,23,5,1
30,1,50,142,24,0
30,1,51,112,20,6
30,1,52,242,47,23
30,1,53,50,11,5
30,1,54,68,13,2
30,1,55,95,14,5
30,1,56,104,20,5
30,2,1,492,96,52
30,2,2,13,3,1
30,2,3,8,4,2
30,2,4,13,3,0
30,2,5,86,15,2
30,2,6,28,5,1
30,2,7,41,8,1
30,2,8,37,6,4
30,2,9,44,6,3
30,2,10,10,4,0
30,2,11,8,3,0
30,2,12,8,3,1
30,2,13,20,3,0
30,2,14,11,3,1
30,2,15,77,14,6
30,2,16,19,3,1
30,2,17,11,2,0
30,2,18,31,5,1
30,2,19,85,19,3
30,2,20,446,80,27
30,2,21,26,3,0
30,2,22,16,4,3
30,2,23,52,11,3
30,2,24,69,13,4
30,2,25,21,4,2
30,2,26,42,7,0
30,2,27,16,4,0
30,2,28,395,72,16
30,2,29,52,10,5
30,2,30,38,6,1
30,2,31,53,8,3
30,2,32,30,7,0
30,2,33,19,5,0
30,2,34,21,4,2
30,2,35,144,28,0
30,2,36,46,7,1
30,2,37,10,3,0
30,2,38,27,4,0
30,2,39,36,5,4
30,2,40,21,4,0
30,2,41,25,4,0
30,2,42,20,4,0
30,2,43,22,5,0
30,2,44,18,4,0
30,2,45,23,3,1
30,2,46,20,5,0
30,2,47,26,4,0
30,2,48,18,3,0
30,2,49,18,3,0
30,2,50,31,6,1
30,2,51,15,3,2
30,2,52,113,23,15
30,2,53,72,14,3
30,2,54,44,10,3
30,2,55,203,47,22
30,2,56,56,10,0
30,2,57,211,39,13
30,2,58,271,44,7
30,3,1,1622,290,114
30,3,2,438,78,24
30,3,3,1117,210,48
30,3,4,708,126,14
30,3,5,517,88,17
30,3,6,596,95,0
30,3,7,373,69,9
30,3,8,1055,193,10
30,3,9,159,25,6
30,3,10,778,140,2
30,3,11,1187,201,0
30,3,12,1201,207,37
30,3,13,777,144,5
30,3,14,271,52,15
30,3,15,639,129,22
30,3,16,571,101,0
30,3,17,1404,230,24
30,3,18,270,52,1
30,3,19,480,74,0
30,3,20,412,79,1
30,3,21,356,63,1
30,3,22,329,62,22
30,3,23,156,25,1
30,3,24,301,48,2
30,3,25,411,77,2
30,3,26,227,38,8
30,3,27,508,90,18
30,3,28,423,69,0
30,3,29,272,46,3
30,3,30,202,43,7
30,3,31,480,79,0
30,3,32,283,58,11
30,3,33,121,21,1
30,3,34,31,8,1
30,3,35,20,4,0
30,3,36,13,3,0
30,3,37,76,14,0
30,3,38,536,95,0
30,3,39,132,20,0
30,3,40,455,78,0
30,3,41,197,36,0
30,3,42,319,58,1
30,3,43,37,7,0
30,3,44,91,14,0
30,3,45,191,33,0
30,3,46,40,7,0
30,3,47,300,47,0
30,3,48,84,15,0
30,3,49,86,20,0
30,3,50,61,10,4
30,3,51,74,12,4
30,3,52,194,36,4
30,3,53,276,51,17
30,3,54,204,37,7
30,3,55,64,11,4
30,3,56,35,7,2
30,3,57,171,33,10
30,3,58,55,14,0
30,3,59,70,14,4
30,3,60,30,6,2
30,4,1,2174,457,94
30,4,2,528,86,22
30,4,3,78,14,0
30,4,4,69,13,0
30,4,5,15,2,0
30,5,1,1491,299,67
30,5,2,341,66,3
30,5,3,100,18,0
30,5,4,13,4,0
30,5,5,54,11,0
30,5,6,127,25,0
30,5,7,67,14,0
30,5,8,48,8,1
30,5,9,71,14,0
30,5,10,19,5,0
30,5,11,76,13,2
30,5,12,70,15,2
30,5,13,35,6,0
30,6,1,566,136,21
30,6,2,38,11,0
30,6,3,114,30,0
30,6,4,90,18,0
30,6,5,40,10,0
30,6,6,73,20,1
30,6,7,39,9,1
30,6,8,98,23,0
30,6,9,171,38,4
30,6,10,117,21,3
30,6,11,50,12,0
30,6,12,73,15,0
30,6,13,98,16,1
30,6,14,57,10,0
30,6,15,59,11,2
30,6,16,147,24,0
30,6,17,312,55,4
30,6,18,99,24,0
30,6,19,112,25,0
30,6,20,71,19,1
30,6,21,136,28,0
30,6,22,134,30,0
30,6,23,459,106,43
30,6,24,33,8,0
30,6,25,143,31,1
30,6,26,29,5,0
30,6,27,192,41,10
30,6,28,53,14,0
30,6,29,116,26,1
30,6,30,11,3,1
30,6,31,39,5,0
30,6,32,42,10,0
30,6,33,33,7,1
30,6,34,28,5,0
30,6,35,11,4,0
30,6,36,38,8,0
30,6,37,17,4,0
30,6,38,12,5,0
30,6,39,23,6,0
30,6,40,37,8,0
30,6,41,19,5,0
30,6,42,16,3,0
30,6,43,42,9,0
30,6,44,34,7,0
30,6,45,27,6,0
30,7,1,721,149,70
30,7,2,90,14,1
30,7,3,1343,235,57
30,7,4,100,16,0
30,7,5,43,8,0
30,7,6,116,21,3
30,7,7,18,5,0
30,7,8,21,2,1
30,7,9,112,20,2
30,7,10,132,26,4
30,7,11,112,16,4
30,7,12,2469,501,87
30,7,13,79,17,1
30,7,14,12,2,2
30,7,15,133,25,1
30,7,16,522,92,2
30,7,17,131,30,3
30,7,18,1046,212,20
30,7,19,29,4,0
30,7,20,15,3,0
30,7,21,24,5,1
30,7,22,9,4,0
30,7,23,100,20,0
30,7,24,57,10,1
30,7,25,123,18,3
30,7,26,31,6,0
30,7,27,51,8,1
30,7,28,34,8,1
30,7,29,69,14,1
30,7,30,67,12,0
30,7,31,8,2,0
30,7,32,91,19,4
30,7,33,47,8,0
30,7,34,21,3,0
30,7,35,39,7,0
30,7,36,99,17,0
30,7,37,20,3,0
30,7,38,49,7,6
30,7,39,27,5,0
30,7,40,25,5,0
30,7,41,144,31,0
30,7,42,24,4,0
30,7,43,8,3,0
30,7,44,115,20,2
30,7,45,58,14,0
30,8,1,555,88,32
30,8,2,351,62,9
30,8,3,316,45,0
30,8,4,843,132,38
30,8,5,353,56,0
30,8,6,400,60,9
30,8,7,326,56,11
30,8,8,312,50,3
30,8,9,151,26,5
30,8,10,144,23,5
30,8,11,52,11,4
30,8,12,75,13,0
30,8,13,47,10,0
30,8,14,57,11,3
30,8,15,108,14,4
30,8,16,87,16,3
30,8,17,61,9,1
30,8,18,108,17,0
30,8,19,41,7,1
30,8,20,110,20,1
30,8,21,66,11,2
30,8,22,20,4,0
30,8,23,18,5,0
30,8,24,28,6,0
30,8,25,35,5,0
30,8,26,57,12,0
30,9,1,12404,2451,1809
30,9,2,81,15,1
30,9,3,1598,333,119
30,9,4,301,60,12
30,9,5,13,4,0
30,9,6,168,31,9
30,9,7,45,8,0
30,9,8,46,10,0
30,9,9,2473,548,405
30,9,10,618,113,18
30,9,11,1233,225,62
30,9,12,868,153,40
30,9,13,1310,239,41
30,9,14,669,132,39
30,9,15,311,48,11
30,9,16,641,117,21
30,9,17,257,55,14
30,9,18,379,71,30
30,9,19,60,12,4
30,9,20,59,11,3
30,9,21,378,71,31
30,9,22,277,58,13
30,9,23,15,5,0
30,9,24,148,25,3
30,9,25,234,42,14
30,9,26,367,67,16
30,9,27,40,6,0
30,9,28,115,22,0
30,9,29,118,25,3
30,9,30,41,8,0
30,9,31,14,4,2
30,9,32,47,4,3
30,9,33,142,24,0
30,9,34,539,104,23
30,9,35,185,32,8
30,9,36,1000,224,120
30,9,37,196,42,3
30,9,38,456,81,35
30,9,39,57,9,0
30,9,40,342,66,27
30,9,41,75,13,0
30,9,42,84,13,5
30,9,43,433,81,44
30,9,44,283,49,9
30,9,45,82,13,2
30,9,46,59,11,1
30,9,47,80,14,5
30,9,48,23,4,0
30,9,49,176,36,6
30,9,50,441,82,16
30,9,51,151,24,0
30,9,52,23,5,2
30,9,53,288,57,23
30,9,54,113,21,1
30,9,55,53,11,3
30,9,56,24,6,1
30,9,57,12,3,1
30,9,58,276,51,27
30,9,59,125,23,8
30,9,60,176,33,13
30,9,61,305,59,41
30,9,62,30,7,0
30,9,63,17,3,0
30,9,64,260,46,11
30,9,65,75,12,2
30,9,66,114,21,17
30,9,67,102,18,7
30,9,68,42,8,3
30,9,69,58,10,1
30,9,70,101,18,0
30,9,71,89,20,7
30,9,72,99,20,0
30,9,73,28,3,0
30,9,74,35,6,0
30,9,75,47,6,1
30,9,76,12,3,0
30,9,77,25,5,0
30,9,78,29,4,1
30,9,79,25,5,0
30,9,80,118,22,3
30,9,81,78,16,2
30,9,82,273,52,29
30,9,83,53,8,0
30,9,84,102,22,5
30,9,85,13,3,2
30,9,86,172,28,13
30,9,87,37,7,2
30,9,88,71,13,2
30,9,89,18,3,0
30,9,90,23,4,0
30,9,91,106,21,12
30,9,92,205,41,20
30,9,93,87,22,10
30,9,94,71,11,4
30,9,95,60,12,5
30,9,96,39,9,1
30,9,97,191,30,9
30,9,98,44,9,3
30,9,99,69,16,1
30,9,100,21,3,0
30,9,101,57,8,1
30,9,102,22,4,3
30,9,103,138,28,7
30,9,104,53,11,5
30,9,105,1330,268,47
30,9,106,18,5,0
30,9,107,45,9,0
30,9,108,63,12,2
30,9,109,62,12,0
30,9,110,85,18,1
30,9,111,172,35,5
30,9,112,184,34,0
30,9,113,14,3,0
30,9,114,60,13,2
30,9,115,113,21,3
30,10,1,2527,450,131
30,10,2,161,35,0
30,10,3,197,35,0
30,10,4,11,3,0
30,10,5,64,10,0
30,10,6,63,12,2
30,10,7,28,4,0
30,10,8,34,7,0
30,10,9,59,10,0
30,10,10,35,7,0
30,10,11,218,43,0
30,10,12,151,28,0
30,10,13,63,10,0
30,10,14,58,9,0
30,10,15,154,25,0
30,10,16,74,14,0
30,10,17,107,17,0
30,10,18,14,4,0
30,10,19,68,12,0
30,10,20,181,32,3
30,10,21,29,6,0
30,10,22,27,6,0
30,10,23,56,11,0
30,10,24,18,3,0
30,10,25,38,8,0
30,11,1,1133,209,110
30,11,2,101,20,4
30,11,3,526,106,70
30,11,4,246,48,13
30,11,5,129,22,11
30,11,6,67,15,3
30,11,7,113,24,0
30,11,8,70,12,4
30,11,9,183,35,18
30,11,10,282,50,4
30,11,11,121,20,7
30,11,12,129,19,4
30,11,13,92,21,7
30,11,14,66,12,1
30,11,15,100,18,1
30,11,16,532,88,37
30,11,17,79,14,8
30,11,18,226,38,9
30,11,19,437,78,30
30,11,20,213,38,4
30,11,21,303,51,19
30,11,22,82,12,0
30,11,23,12,3,0
30,11,24,121,22,10
30,11,25,131,23,4
30,11,26,93,21,11
30,11,27,42,9,5
30,11,28,85,21,1
30,11,29,125,23,7
30,11,30,112,20,0
30,11,31,45,9,0
30,11,32,91,15,3
30,11,33,50,10,0
30,11,34,35,7,2
30,11,35,1029,206,118
30,11,36,7616,1608,1183
30,11,37,66,10,1
30,11,38,52,11,4
30,11,39,276,52,22
30,11,40,41,9,3
30,11,41,89,14,4
30,11,42,162,28,1
30,11,43,238,36,1
30,11,44,146,24,8
30,11,45,84,15,0
30,11,46,91,17,10
30,11,47,140,24,4
30,11,48,20,4,4
30,11,49,225,37,3
30,11,50,79,13,3
30,11,51,382,76,6
30,11,52,31,6,3
30,11,53,29,6,2
30,11,54,29,5,2
30,11,55,79,12,0
30,11,56,38,7,1
30,11,57,22,4,1
30,11,58,119,20,0
30,11,59,38,7,1
30,11,60,409,80,48
30,11,61,41,8,5
30,11,62,35,6,2
30,11,63,19,4,2
30,11,64,41,9,3
30,11,65,42,7,2
30,11,66,58,9,4
30,11,67,88,13,2
30,11,68,74,13,0
30,11,69,20,4,2
30,12,1,5190,1146,719
30,12,2,131,25,2
30,12,3,56,12,2
30,12,4,414,83,17
30,12,5,276,62,8
30,12,6,772,162,54
30,12,7,293,49,24
30,12,8,44,10,0
30,12,9,141,29,12
30,12,10,153,27,5
30,12,11,89,15,1
30,12,12,236,63,60
30,12,13,271,50,12
30,12,14,33,6,2
