distrito,muni,localida,pobtotal,vp,vpcontv,municipio
29,13,2,221,42,25,547
29,13,3,173,34,13,547
29,13,4,793,179,83,547
29,13,5,957,223,61,547
29,13,6,664,144,36,547
29,13,7,1311,326,139,547
29,13,8,1077,246,45,547
29,13,9,1636,406,293,547
29,13,10,858,204,116,547
29,13,11,1155,249,80,547
29,13,12,1165,286,161,547
29,13,13,1254,307,136,547
29,13,14,256,62,20,547
29,13,15,1358,307,113,547
29,13,16,335,77,1,547
29,13,17,1511,336,85,547
29,13,18,1078,266,150,547
29,13,19,279,46,18,547
29,13,20,1207,291,91,547
29,13,21,1040,240,61,547
29,13,22,267,49,24,547
29,13,23,174,33,12,547
29,13,24,27,7,0,547
29,13,25,376,72,37,547
29,13,26,537,122,48,547
29,13,27,17,3,1,547
29,13,28,23,6,5,547
29,13,29,309,59,7,547
29,13,30,8,4,0,547
29,13,31,52,8,5,547
29,13,32,210,49,14,547
29,13,33,411,74,44,547
29,13,34,135,31,0,547
29,13,35,275,54,7,547
29,13,36,224,48,1,547
29,13,37,219,48,22,547
29,13,38,255,52,8,547
29,13,39,45,12,1,547
29,13,40,145,36,8,547
29,13,41,17,3,2,547
29,13,42,298,69,16,547
29,13,43,131,33,0,547
29,13,44,89,18,0,547
29,13,45,20,3,0,547
29,13,46,22,4,0,547
29,13,47,36,9,0,547
29,13,48,17,4,0,547
29,13,49,80,20,0,547
29,13,50,14,4,2,547
29,13,51,130,30,11,547
29,13,52,137,33,11,547
29,13,53,26,5,0,547
29,13,54,29,6,4,547
29,13,55,18,7,1,547
29,13,56,16,3,0,547
29,13,57,33,8,0,547
29,13,58,51,13,4,547
29,13,59,52,11,3,547
29,14,1,1297,327,169,548
29,14,2,250,47,14,548
29,14,3,197,45,18,548
29,14,4,952,185,45,548
29,14,5,340,68,28,548
29,14,6,474,112,73,548
29,14,7,259,48,18,548
29,14,8,688,173,120,548
29,14,9,348,85,18,548
29,14,10,90,23,10,548
29,14,11,35,8,0,548
29,14,12,91,18,7,548
29,14,13,322,60,5,548
29,14,14,31,6,1,548
29,14,15,78,13,3,548
29,14,16,262,49,3,548
29,14,17,64,13,1,548
29,14,18,132,26,15,548
29,14,19,18,3,1,548
29,15,1,6837,1685,1344,549
29,15,2,135,32,24,549
29,15,3,267,59,30,549
29,15,4,1043,257,155,549
29,15,5,1102,285,199,549
29,15,6,332,74,28,549
29,15,7,330,85,46,549
29,15,8,263,62,35,549
29,15,9,9,4,0,549
29,15,10,121,29,13,549
29,15,11,6,3,0,549
29,15,12,368,83,32,549
29,15,13,4,3,0,549
29,15,14,29,8,6,549
29,15,15,288,64,35,549
29,15,16,41,8,5,549
29,15,17,18,4,4,549
29,15,18,569,127,69,549
29,15,19,286,70,35,549
29,15,20,11,3,1,549
29,15,21,10,3,2,549
29,15,22,13,3,0,549
29,15,23,10,3,1,549
29,15,24,28,3,0,549
29,15,25,40,6,5,549
29,15,26,13,3,2,549
29,15,27,122,27,12,549
29,15,28,36,6,0,549
29,15,29,32,11,0,549
29,15,30,32,6,3,549
29,15,31,26,7,4,549
29,15,32,20,5,2,549
29,15,33,16,4,0,549
29,15,34,78,21,8,549
29,15,35,18,3,0,549
29,15,36,16,5,3,549
29,15,37,138,28,7,549
29,15,38,34,8,2,549
29,15,39,6,3,0,549
29,15,40,368,101,28,549
29,15,41,262,62,13,549
29,16,1,2745,556,293,550
29,16,2,232,56,22,550
29,16,3,183,32,20,550
29,16,4,595,116,75,550
29,16,5,93,17,9,550
29,16,6,349,75,16,550
29,16,7,329,84,31,550
29,16,8,70,8,5,550
29,16,9,121,26,12,550
29,16,10,723,118,4,550
29,16,11,43,9,4,550
29,16,12,170,34,5,550
29,16,13,23,3,0,550
29,16,14,113,28,16,550
29,16,15,28,6,2,550
29,16,16,134,23,17,550
29,16,17,421,76,16,550
29,16,18,21,5,1,550
29,16,19,27,5,2,550
29,16,20,26,6,0,550
29,16,21,18,5,0,550
29,16,22,154,30,3,550
29,16,23,13,3,1,550
29,16,24,101,18,0,550
29,16,25,34,9,1,550
29,16,26,38,8,0,550
29,16,27,23,5,0,550
29,16,28,14,3,1,550
29,16,29,59,9,1,550
29,16,30,64,13,2,550
29,16,31,52,8,0,550
29,16,32,7,3,0,550
29,16,33,36,5,1,550
29,16,34,47,6,3,550
29,17,1,2182,536,298,551
29,17,2,694,151,112,551
29,17,3,778,170,71,551
29,17,4,439,105,40,551
29,17,5,315,66,36,551
29,17,6,146,30,13,551
29,17,7,304,72,43,551
29,17,8,110,26,14,551
29,17,9,8100,1804,1381,551
29,17,10,473,92,34,551
29,17,11,38,9,1,551
29,17,12,49,9,7,551
29,17,13,18,4,2,551
29,18,1,5591,1111,650,552
29,18,2,24,3,0,552
29,18,3,14,5,0,552
29,18,4,12,4,0,552
29,18,5,20,5,3,552
29,18,6,7,3,0,552
29,18,7,21,7,0,552
29,18,8,9,4,0,552
29,19,1,5796,1486,1276,553
29,19,2,1145,292,235,553
29,19,3,68,19,18,553
29,19,4,166,47,21,553
29,19,5,30,8,6,553
29,19,6,39,12,2,553
29,19,7,39,10,8,553
29,19,8,12,3,1,553
29,20,1,4325,984,623,554
29,20,2,275,58,10,554
29,20,3,55,13,3,554
29,20,4,447,104,25,554
29,20,5,938,211,74,554
29,20,6,205,45,14,554
29,20,7,194,45,10,554
29,20,8,27,5,0,554
29,20,9,82,18,8,554
29,20,10,26,6,0,554
29,20,11,93,19,6,554
29,20,12,87,24,0,554
29,20,13,31,6,1,554
29,20,14,56,12,3,554
29,20,15,63,13,7,554
29,20,16,352,67,18,554
29,20,17,51,8,0,554
29,20,18,12,3,0,554
29,20,19,9,3,0,554
29,20,20,22,4,1,554
29,20,21,22,4,0,554
29,21,1,6663,1611,1225,555
29,21,2,195,46,27,555
29,21,3,135,33,16,555
29,21,4,313,73,28,555
29,21,5,702,153,119,555
29,21,6,641,156,88,555
29,21,7,332,79,62,555
29,21,8,21,6,3,555
29,21,9,73,17,9,555
29,21,10,20,6,3,555
29,21,11,52,11,7,555
29,21,12,1013,204,105,555
29,21,13,46,9,0,555
29,21,14,19,3,1,555
29,21,15,48,7,3,555
29,21,16,14,3,0,555
29,21,17,24,3,2,555
29,21,18,33,8,0,555
29,21,19,63,18,2,555
29,21,20,50,10,3,555
29,22,1,12080,2957,2519,556
29,22,2,17,4,2,556
29,22,3,23,3,2,556
29,22,4,11,4,3,556
30,1,1,1737,323,165,557
30,1,2,325,51,2,557
30,1,3,97,17,0,557
30,1,4,70,13,4,557
30,1,5,603,95,0,557
30,1,6,418,62,4,557
30,1,7,519,84,5,557
30,1,8,360,74,29,557
30,1,9,18,6,0,557
30,1,10,442,81,2,557
30,1,11,560,118,55,557
30,1,12,350,69,16,557
30,1,13,36,9,0,557
30,1,14,254,44,1,557
30,1,15,50,11,1,557
30,1,16,229,38,2,557
30,1,17,150,23,0,557
30,1,18,197,33,0,557
30,1,19,16,3,0,557
30,1,20,93,21,0,557
30,1,21,87,15,0,557
30,1,22,43,8,2,557
30,1,23,20,5,0,557
30,1,24,53,8,0,557
30,1,25,246,38,0,557
30,1,26,94,14,0,557
30,1,27,16,3,0,557
30,1,28,174,34,13,557
30,1,29,17,3,0,557
30,1,30,77,16,1,557
30,1,31,108,19,4,557
30,1,32,265,43,0,557
30,1,33,14,4,1,557
30,1,34,22,4,0,557
30,1,35,56,10,0,557
30,1,36,58,9,0,557
30,1,37,112,15,0,557
30,1,38,316,61,8,557
30,1,39,23,4,0,557
30,1,40,41,8,0,557
30,1,41,25,4,1,557
30,1,42,22,5,0,557
30,1,43,25,4,0,557
30,1,44,22,4,1,557
30,1,45,26,5,2,557
30,1,46,123,21,0,557
30,1,47,99,14,1,557
30,1,48,22,3,0,557
30,1,49,23,5,1,557
30,1,50,142,24,0,557
30,1,51,112,20,6,557
30,1,52,242,47,23,557
30,1,53,50,11,5,557
30,1,54,68,13,2,557
30,1,55,95,14,5,557
30,1,56,104,20,5,557
30,2,1,492,96,52,558
30,2,2,13,3,1,558
30,2,3,8,4,2,558
30,2,4,13,3,0,558
30,2,5,86,15,2,558
30,2,6,28,5,1,558
30,2,7,41,8,1,558
30,2,8,37,6,4,558
30,2,9,44,6,3,558
30,2,10,10,4,0,558
30,2,11,8,3,0,558
30,2,12,8,3,1,558
30,2,13,20,3,0,558
30,2,14,11,3,1,558
30,2,15,77,14,6,558
30,2,16,19,3,1,558
30,2,17,11,2,0,558
30,2,18,31,5,1,558
30,2,19,85,19,3,558
30,2,20,446,80,27,558
30,2,21,26,3,0,558
30,2,22,16,4,3,558
30,2,23,52,11,3,558
30,2,24,69,13,4,558
30,2,25,21,4,2,558
30,2,26,42,7,0,558
30,2,27,16,4,0,558
30,2,28,395,72,16,558
30,2,29,52,10,5,558
30,2,30,38,6,1,558
30,2,31,53,8,3,558
30,2,32,30,7,0,558
30,2,33,19,5,0,558
30,2,34,21,4,2,558
30,2,35,144,28,0,558
30,2,36,46,7,1,558
30,2,37,10,3,0,558
30,2,38,27,4,0,558
30,2,39,36,5,4,558
30,2,40,21,4,0,558
30,2,41,25,4,0,558
30,2,42,20,4,0,558
30,2,43,22,5,0,558
30,2,44,18,4,0,558
30,2,45,23,3,1,558
30,2,46,20,5,0,558
30,2,47,26,4,0,558
30,2,48,18,3,0,558
30,2,49,18,3,0,558
30,2,50,31,6,1,558
30,2,51,15,3,2,558
30,2,52,113,23,15,558
30,2,53,72,14,3,558
30,2,54,44,10,3,558
30,2,55,203,47,22,558
30,2,56,56,10,0,558
30,2,57,211,39,13,558
30,2,58,271,44,7,558
30,3,1,1622,290,114,559
30,3,2,438,78,24,559
30,3,3,1117,210,48,559
30,3,4,708,126,14,559
30,3,5,517,88,17,559
30,3,6,596,95,0,559
30,3,7,373,69,9,559
30,3,8,1055,193,10,559
30,3,9,159,25,6,559
30,3,10,778,140,2,559
30,3,11,1187,201,0,559
30,3,12,1201,207,37,559
30,3,13,777,144,5,559
30,3,14,271,52,15,559
30,3,15,639,129,22,559
30,3,16,571,101,0,559
30,3,17,1404,230,24,559
30,3,18,270,52,1,559
30,3,19,480,74,0,559
30,3,20,412,79,1,559
30,3,21,356,63,1,559
30,3,22,329,62,22,559
30,3,23,156,25,1,559
30,3,24,301,48,2,559
30,3,25,411,77,2,559
30,3,26,227,38,8,559
30,3,27,508,90,18,559
30,3,28,423,69,0,559
30,3,29,272,46,3,559
30,3,30,202,43,7,559
30,3,31,480,79,0,559
30,3,32,283,58,11,559
30,3,33,121,21,1,559
30,3,34,31,8,1,559
30,3,35,20,4,0,559
30,3,36,13,3,0,559
30,3,37,76,14,0,559
30,3,38,536,95,0,559
30,3,39,132,20,0,559
30,3,40,455,78,0,559
30,3,41,197,36,0,559
30,3,42,319,58,1,559
30,3,43,37,7,0,559
30,3,44,91,14,0,559
30,3,45,191,33,0,559
30,3,46,40,7,0,559
30,3,47,300,47,0,559
30,3,48,84,15,0,559
30,3,49,86,20,0,559
30,3,50,61,10,4,559
30,3,51,74,12,4,559
30,3,52,194,36,4,559
30,3,53,276,51,17,559
30,3,54,204,37,7,559
30,3,55,64,11,4,559
30,3,56,35,7,2,559
30,3,57,171,33,10,559
30,3,58,55,14,0,559
30,3,59,70,14,4,559
30,3,60,30,6,2,559
30,4,1,2174,457,94,560
30,4,2,528,86,22,560
30,4,3,78,14,0,560
30,4,4,69,13,0,560
30,4,5,15,2,0,560
30,5,1,1491,299,67,561
30,5,2,341,66,3,561
30,5,3,100,18,0,561
30,5,4,13,4,0,561
30,5,5,54,11,0,561
30,5,6,127,25,0,561
30,5,7,67,14,0,561
30,5,8,48,8,1,561
30,5,9,71,14,0,561
30,5,10,19,5,0,561
30,5,11,76,13,2,561
30,5,12,70,15,2,561
30,5,13,35,6,0,561
30,6,1,566,136,21,562
30,6,2,38,11,0,562
30,6,3,114,30,0,562
30,6,4,90,18,0,562
30,6,5,40,10,0,562
30,6,6,73,20,1,562
30,6,7,39,9,1,562
30,6,8,98,23,0,562
30,6,9,171,38,4,562
30,6,10,117,21,3,562
30,6,11,50,12,0,562
30,6,12,73,15,0,562
30,6,13,98,16,1,562
30,6,14,57,10,0,562
30,6,15,59,11,2,562
30,6,16,147,24,0,562
30,6,17,312,55,4,562
30,6,18,99,24,0,562
30,6,19,112,25,0,562
30,6,20,71,19,1,562
30,6,21,136,28,0,562
30,6,22,134,30,0,562
30,6,23,459,106,43,562
30,6,24,33,8,0,562
30,6,25,143,31,1,562
30,6,26,29,5,0,562
30,6,27,192,41,10,562
30,6,28,53,14,0,562
30,6,29,116,26,1,562
30,6,30,11,3,1,562
30,6,31,39,5,0,562
30,6,32,42,10,0,562
30,6,33,33,7,1,562
30,6,34,28,5,0,562
30,6,35,11,4,0,562
30,6,36,38,8,0,562
30,6,37,17,4,0,562
30,6,38,12,5,0,562
30,6,39,23,6,0,562
30,6,40,37,8,0,562
30,6,41,19,5,0,562
30,6,42,16,3,0,562
30,6,43,42,9,0,562
30,6,44,34,7,0,562
30,6,45,27,6,0,562
30,7,1,721,149,70,563
30,7,2,90,14,1,563
30,7,3,1343,235,57,563
30,7,4,100,16,0,563
30,7,5,43,8,0,563
30,7,6,116,21,3,563
30,7,7,18,5,0,563
30,7,8,21,2,1,563
30,7,9,112,20,2,563
30,7,10,132,26,4,563
30,7,11,112,16,4,563
30,7,12,2469,501,87,563
30,7,13,79,17,1,563
30,7,14,12,2,2,563
30,7,15,133,25,1,563
30,7,16,522,92,2,563
30,7,17,131,30,3,563
30,7,18,1046,212,20,563
30,7,19,29,4,0,563
30,7,20,15,3,0,563
30,7,21,24,5,1,563
30,7,22,9,4,0,563
30,7,23,100,20,0,563
30,7,24,57,10,1,563
30,7,25,123,18,3,563
30,7,26,31,6,0,563
30,7,27,51,8,1,563
30,7,28,34,8,1,563
30,7,29,69,14,1,563
30,7,30,67,12,0,563
30,7,31,8,2,0,563
30,7,32,91,19,4,563
30,7,33,47,8,0,563
30,7,34,21,3,0,563
30,7,35,39,7,0,563
30,7,36,99,17,0,563
30,7,37,20,3,0,563
30,7,38,49,7,6,563
30,7,39,27,5,0,563
30,7,40,25,5,0,563
30,7,41,144,31,0,563
30,7,42,24,4,0,563
30,7,43,8,3,0,563
30,7,44,115,20,2,563
30,7,45,58,14,0,563
30,8,1,555,88,32,564
30,8,2,351,62,9,564
30,8,3,316,45,0,564
30,8,4,843,132,38,564
30,8,5,353,56,0,564
30,8,6,400,60,9,564
30,8,7,326,56,11,564
30,8,8,312,50,3,564
30,8,9,151,26,5,564
30,8,10,144,23,5,564
30,8,11,52,11,4,564
30,8,12,75,13,0,564
30,8,13,47,10,0,564
30,8,14,57,11,3,564
30,8,15,108,14,4,564
30,8,16,87,16,3,564
30,8,17,61,9,1,564
30,8,18,108,17,0,564
30,8,19,41,7,1,564
30,8,20,110,20,1,564
30,8,21,66,11,2,564
30,8,22,20,4,0,564
30,8,23,18,5,0,564
30,8,24,28,6,0,564
30,8,25,35,5,0,564
30,8,26,57,12,0,564
30,9,1,12404,2451,1809,565
30,9,2,81,15,1,565
30,9,3,1598,333,119,565
30,9,4,301,60,12,565
30,9,5,13,4,0,565
30,9,6,168,31,9,565
30,9,7,45,8,0,565
30,9,8,46,10,0,565
30,9,9,2473,548,405,565
30,9,10,618,113,18,565
30,9,11,1233,225,62,565
30,9,12,868,153,40,565
30,9,13,1310,239,41,565
30,9,14,669,132,39,565
30,9,15,311,48,11,565
30,9,16,641,117,21,565
30,9,17,257,55,14,565
30,9,18,379,71,30,565
30,9,19,60,12,4,565
30,9,20,59,11,3,565
30,9,21,378,71,31,565
30,9,22,277,58,13,565
30,9,23,15,5,0,565
30,9,24,148,25,3,565
30,9,25,234,42,14,565
30,9,26,367,67,16,565
30,9,27,40,6,0,565
30,9,28,115,22,0,565
30,9,29,118,25,3,565
30,9,30,41,8,0,565
30,9,31,14,4,2,565
30,9,32,47,4,3,565
30,9,33,142,24,0,565
30,9,34,539,104,23,565
30,9,35,185,32,8,565
30,9,36,1000,224,120,565
30,9,37,196,42,3,565
30,9,38,456,81,35,565
30,9,39,57,9,0,565
30,9,40,342,66,27,565
30,9,41,75,13,0,565
30,9,42,84,13,5,565
30,9,43,433,81,44,565
30,9,44,283,49,9,565
30,9,45,82,13,2,565
30,9,46,59,11,1,565
30,9,47,80,14,5,565
30,9,48,23,4,0,565
30,9,49,176,36,6,565
30,9,50,441,82,16,565
30,9,51,151,24,0,565
30,9,52,23,5,2,565
30,9,53,288,57,23,565
30,9,54,113,21,1,565
30,9,55,53,11,3,565
30,9,56,24,6,1,565
30,9,57,12,3,1,565
30,9,58,276,51,27,565
30,9,59,125,23,8,565
30,9,60,176,33,13,565
30,9,61,305,59,41,565
30,9,62,30,7,0,565
30,9,63,17,3,0,565
30,9,64,260,46,11,565
30,9,65,75,12,2,565
30,9,66,114,21,17,565
30,9,67,102,18,7,565
30,9,68,42,8,3,565
30,9,69,58,10,1,565
30,9,70,101,18,0,565
30,9,71,89,20,7,565
30,9,72,99,20,0,565
30,9,73,28,3,0,565
30,9,74,35,6,0,565
30,9,75,47,6,1,565
30,9,76,12,3,0,565
30,9,77,25,5,0,565
30,9,78,29,4,1,565
30,9,79,25,5,0,565
30,9,80,118,22,3,565
30,9,81,78,16,2,565
30,9,82,273,52,29,565
30,9,83,53,8,0,565
30,9,84,102,22,5,565
30,9,85,13,3,2,565
30,9,86,172,28,13,565
30,9,87,37,7,2,565
30,9,88,71,13,2,565
30,9,89,18,3,0,565
30,9,90,23,4,0,565
30,9,91,106,21,12,565
30,9,92,205,41,20,565
30,9,93,87,22,10,565
30,9,94,71,11,4,565
30,9,95,60,12,5,565
30,9,96,39,9,1,565
30,9,97,191,30,9,565
30,9,98,44,9,3,565
30,9,99,69,16,1,565
30,9,100,21,3,0,565
30,9,101,57,8,1,565
30,9,102,22,4,3,565
30,9,103,138,28,7,565
30,9,104,53,11,5,565
30,9,105,1330,268,47,565
30,9,106,18,5,0,565
30,9,107,45,9,0,565
30,9,108,63,12,2,565
30,9,109,62,12,0,565
30,9,110,85,18,1,565
30,9,111,172,35,5,565
30,9,112,184,34,0,565
30,9,113,14,3,0,565
30,9,114,60,13,2,565
30,9,115,113,21,3,565
30,10,1,2527,450,131,566
30,10,2,161,35,0,566
30,10,3,197,35,0,566
30,10,4,11,3,0,566
30,10,5,64,10,0,566
30,10,6,63,12,2,566
30,10,7,28,4,0,566
30,10,8,34,7,0,566
30,10,9,59,10,0,566
30,10,10,35,7,0,566
30,10,11,218,43,0,566
30,10,12,151,28,0,566
30,10,13,63,10,0,566
30,10,14,58,9,0,566
30,10,15,154,25,0,566
30,10,16,74,14,0,566
30,10,17,107,17,0,566
30,10,18,14,4,0,566
30,10,19,68,12,0,566
30,10,20,181,32,3,566
30,10,21,29,6,0,566
30,10,22,27,6,0,566
30,10,23,56,11,0,566
30,10,24,18,3,0,566
30,10,25,38,8,0,566
30,11,1,1133,209,110,567
30,11,2,101,20,4,567
30,11,3,526,106,70,567
30,11,4,246,48,13,567
30,11,5,129,22,11,567
30,11,6,67,15,3,567
30,11,7,113,24,0,567
30,11,8,70,12,4,567
30,11,9,183,35,18,567
30,11,10,282,50,4,567
30,11,11,121,20,7,567
30,11,12,129,19,4,567
30,11,13,92,21,7,567
30,11,14,66,12,1,567
30,11,15,100,18,1,567
30,11,16,532,88,37,567
30,11,17,79,14,8,567
30,11,18,226,38,9,567
30,11,19,437,78,30,567
30,11,20,213,38,4,567
30,11,21,303,51,19,567
30,11,22,82,12,0,567
30,11,23,12,3,0,567
30,11,24,121,22,10,567
30,11,25,131,23,4,567
30,11,26,93,21,11,567
30,11,27,42,9,5,567
30,11,28,85,21,1,567
30,11,29,125,23,7,567
30,11,30,112,20,0,567
30,11,31,45,9,0,567
30,11,32,91,15,3,567
30,11,33,50,10,0,567
30,11,34,35,7,2,567
30,11,35,1029,206,118,567
30,11,36,7616,1608,1183,567
30,11,37,66,10,1,567
30,11,38,52,11,4,567
30,11,39,276,52,22,567
30,11,40,41,9,3,567
30,11,41,89,14,4,567
30,11,42,162,28,1,567
30,11,43,238,36,1,567
30,11,44,146,24,8,567
30,11,45,84,15,0,567
30,11,46,91,17,10,567
30,11,47,140,24,4,567
30,11,48,20,4,4,567
30,11,49,225,37,3,567
30,11,50,79,13,3,567
30,11,51,382,76,6,567
30,11,52,31,6,3,567
30,11,53,29,6,2,567
30,11,54,29,5,2,567
30,11,55,79,12,0,567
30,11,56,38,7,1,567
30,11,57,22,4,1,567
30,11,58,119,20,0,567
30,11,59,38,7,1,567
30,11,60,409,80,48,567
30,11,61,41,8,5,567
30,11,62,35,6,2,567
30,11,63,19,4,2,567
30,11,64,41,9,3,567
30,11,65,42,7,2,567
30,11,66,58,9,4,567
30,11,67,88,13,2,567
30,11,68,74,13,0,567
30,11,69,20,4,2,567
30,12,1,5190,1146,719,568
30,12,2,131,25,2,568
30,12,3,56,12,2,568
30,12,4,414,83,17,568
30,12,5,276,62,8,568
30,12,6,772,162,54,568
30,12,7,293,49,24,568
30,12,8,44,10,0,568
30,12,9,141,29,12,568
30,12,10,153,27,5,568
30,12,11,89,15,1,568
30,12,12,236,63,60,568
30,12,13,271,50,12,568
30,12,14,33,6,2,568
30,12,15,319,57,9,568
30,12,16,58,10,0,568
30,12,17,596,124,48,568
30,12,18,25,5,2,568
30,12,19,10,3,0,568
30,12,20,275,53,20,568
30,12,21,136,23,4,568
30,12,22,200,52,7,568
30,12,23,95,21,0,568
30,12,24,617,113,47,568
30,12,25,95,18,1,568
30,12,26,711,145,84,568
30,12,27,69,14,6,568
30,12,28,110,25,5,568
30,12,29,87,13,2,568
30,12,30,28,6,0,568
30,12,31,30,8,0,568
30,12,32,17,4,0,568
30,12,33,35,4,0,568
30,12,34,113,24,3,568
30,12,35,12585,3359,2694,568
30,12,36,673,119,34,568
30,12,37,154,31,3,568
30,12,38,168,37,10,568
30,12,39,68,10,3,568
30,12,40,25,7,1,568
30,12,41,75,11,0,568
30,12,42,211,41,9,568
30,12,43,88,18,3,568
30,12,44,58,10,2,568
30,12,45,189,42,2,568
30,12,46,126,24,4,568
30,12,47,30,7,0,568
30,12,48,32,6,1,568
30,12,49,45,7,3,568
30,12,50,48,11,1,568
30,12,51,15,3,0,568
30,12,52,28,10,10,568
30,12,53,44,10,2,568
30,12,54,333,72,30,568
30,12,55,1068,262,110,568
30,12,56,25,6,4,568
30,12,57,11,4,4,568
30,12,58,347,83,45,568
30,12,59,33,9,9,568
30,12,60,26,8,1,568
30,12,61,97,22,2,568
30,13,1,1551,325,129,569
30,13,2,171,28,1,569
30,13,3,707,125,17,569
30,13,4,492,88,12,569
30,13,5,227,41,11,569
30,13,6,180,36,5,569
30,13,7,410,77,26,569
30,13,8,450,86,21,569
30,13,9,660,126,69,569
30,13,10,265,46,1,569
30,13,11,112,19,0,569
30,13,12,1616,304,63,569
30,13,13,848,182,47,569
30,13,14,643,114,17,569
30,13,15,108,20,0,569
30,13,16,538,88,6,569
30,13,17,480,106,22,569
30,13,18,264,50,4,569
30,13,19,569,101,34,569
30,13,20,349,72,17,569
30,13,21,374,73,16,569
30,13,22,110,25,1,569
30,13,23,104,16,0,569
30,13,24,5,3,0,569
30,13,25,97,19,3,569
30,13,26,142,26,3,569
30,13,27,59,10,0,569
30,13,28,106,19,6,569
30,13,29,126,24,10,569
30,13,30,77,19,8,569
30,13,31,401,73,10,569
30,13,32,96,20,5,569
30,13,33,183,29,2,569
30,13,34,179,27,2,569
30,13,35,195,47,23,569
30,13,36,288,56,15,569
30,13,37,65,14,1,569
30,13,38,36,8,0,569
30,13,39,163,32,0,569
30,13,40,189,32,0,569
30,13,41,13,3,0,569
30,13,42,110,16,1,569
30,13,43,95,19,0,569
30,13,44,242,46,8,569
30,13,45,96,17,0,569
30,13,46,250,52,16,569
30,13,47,255,41,0,569
30,13,48,255,59,32,569
30,13,49,507,99,27,569
30,13,50,91,16,0,569
30,13,51,42,5,0,569
30,13,52,227,41,0,569
30,13,53,45,7,0,569
30,13,54,110,19,0,569
30,13,55,76,12,3,569
30,13,56,30,6,1,569
30,13,57,146,25,4,569
30,13,58,252,37,9,569
30,13,59,219,34,3,569
30,13,60,112,19,2,569
30,13,61,39,6,1,569
30,13,62,103,17,0,569
30,13,63,97,17,0,569
30,13,64,190,30,0,569
30,13,65,29,5,0,569
30,13,66,87,16,3,569
30,13,67,61,10,2,569
30,13,68,228,40,2,569
30,13,69,85,17,0,569
30,13,70,153,20,1,569
30,13,71,197,31,0,569
30,13,72,96,18,4,569
30,13,73,115,23,9,569
30,13,74,10,3,0,569
30,13,75,158,24,0,569
30,13,76,200,32,0,569
30,13,77,224,39,0,569
30,13,78,58,9,0,569
30,13,79,63,12,1,569
30,13,80,109,17,0,569
30,13,81,105,20,3,569
30,13,82,107,20,0,569
30,13,83,111,15,0,569
30,13,84,49,9,0,569
30,13,85,47,8,0,569
30,13,86,70,15,2,569
30,13,87,48,9,0,569
30,13,88,18,4,0,569
30,13,89,121,18,0,569
30,13,90,208,31,1,569
30,13,91,48,10,0,569
30,13,92,17,4,0,569
30,13,93,17,3,0,569
30,13,94,129,21,0,569
30,13,95,12,3,0,569
30,14,1,1347,271,70,570
30,14,2,515,80,1,570
30,14,3,511,89,2,570
30,14,4,925,155,5,570
30,14,5,1204,195,14,570
30,14,6,467,77,2,570
30,14,7,463,69,1,570
30,14,8,747,126,2,570
30,14,9,107,18,0,570
30,14,10,610,94,2,570
30,14,11,85,15,0,570
30,14,12,302,51,0,570
30,14,13,67,11,2,570
30,14,14,69,11,0,570
30,14,15,95,15,1,570
30,14,16,350,64,0,570
30,14,17,112,16,0,570
30,14,18,481,71,2,570
30,14,19,268,42,0,570
